carrierId	shipmentId	driverId	vehicleId	onTimePickup	onTimeDelivery	pickupTime	deliveryTime	deliveryDurationkaiser_SUPERMARKT_FRISCHE	100_kaiser	?-1	-1	false	false	0.0	0.0	0.010032.725687808399
kaiser_SUPERMARKT_FRISCHE	101_kaiser	?-1	-1	false	false	0.0	0.0	0.09901.92566872179
kaiser_SUPERMARKT_FRISCHE	102_kaiser	?-1	-1	false	false	0.0	0.0	0.05168.946085636152
kaiser_SUPERMARKT_FRISCHE	103_kaiser	?-1	-1	false	false	0.0	0.0	0.010079.518921522067
kaiser_SUPERMARKT_FRISCHE	104_kaiser	?-1	-1	false	false	0.0	0.0	0.09490.733661118444
kaiser_SUPERMARKT_FRISCHE	105_kaiser	?-1	-1	false	false	0.0	0.0	0.010028.381605757599
kaiser_SUPERMARKT_FRISCHE	106_kaiser	?-1	-1	false	false	0.0	0.0	0.011699.781764265505
kaiser_SUPERMARKT_FRISCHE	107_kaiser	?-1	-1	false	false	0.0	0.0	0.015172.319689694934
kaiser_SUPERMARKT_FRISCHE	108_kaiser	?-1	-1	false	false	0.0	0.0	0.06826.370648077324
kaiser_SUPERMARKT_FRISCHE	109_kaiser	?-1	-1	false	false	0.0	0.0	0.011111.657173428417
kaiser_SUPERMARKT_FRISCHE	10_kaiser	?-1	-1	false	false	0.0	0.0	0.08491.952486701652
kaiser_SUPERMARKT_FRISCHE	110_kaiser	?-1	-1	false	false	0.0	0.0	0.016010.789206555126
kaiser_SUPERMARKT_FRISCHE	111_kaiser	?-1	-1	false	false	0.0	0.0	0.02716.6827339653987
kaiser_SUPERMARKT_FRISCHE	112_kaiser	?-1	-1	false	false	0.0	0.0	0.011654.404823433602
kaiser_SUPERMARKT_FRISCHE	113_kaiser	?-1	-1	false	false	0.0	0.0	0.01342.2504491460393
kaiser_SUPERMARKT_FRISCHE	114_kaiser	?-1	-1	false	false	0.0	0.0	0.06628.629812820597
kaiser_SUPERMARKT_FRISCHE	115_kaiser	?-1	-1	false	false	0.0	0.0	0.08735.673746415107
kaiser_SUPERMARKT_FRISCHE	116_kaiser	?-1	-1	false	false	0.0	0.0	0.09430.50851794293
kaiser_SUPERMARKT_FRISCHE	117_kaiser	?-1	-1	false	false	0.0	0.0	0.08699.447775678445
kaiser_SUPERMARKT_FRISCHE	118_kaiser	?-1	-1	false	false	0.0	0.0	0.011429.926885539886
kaiser_SUPERMARKT_FRISCHE	119_kaiser	?-1	-1	false	false	0.0	0.0	0.03702.9831524636656
kaiser_SUPERMARKT_FRISCHE	11_kaiser	?-1	-1	false	false	0.0	0.0	0.012700.936458111913
kaiser_SUPERMARKT_FRISCHE	120_kaiser	?-1	-1	false	false	0.0	0.0	0.010277.017559329362
kaiser_SUPERMARKT_FRISCHE	121_kaiser	?-1	-1	false	false	0.0	0.0	0.09004.641337026576
kaiser_SUPERMARKT_FRISCHE	122_kaiser	?-1	-1	false	false	0.0	0.0	0.012320.177051373043
kaiser_SUPERMARKT_FRISCHE	123_kaiser	?-1	-1	false	false	0.0	0.0	0.016543.868967158072
kaiser_SUPERMARKT_FRISCHE	124_kaiser	?-1	-1	false	false	0.0	0.0	0.09031.809893854374
kaiser_SUPERMARKT_FRISCHE	125_kaiser	?-1	-1	false	false	0.0	0.0	0.015928.49001967281
