carrierId	shipmentId	driverId	vehicleId	onTimePickup	onTimeDelivery	pickupTime	deliveryTime	deliveryDurationrewe_SUPERMARKT_FRISCHE	100_rewe	?-1	-1	false	false	0.0	0.0	0.024089.726253098805
rewe_SUPERMARKT_FRISCHE	101_rewe	?-1	-1	false	false	0.0	0.0	0.030085.784970282177
rewe_SUPERMARKT_FRISCHE	102_rewe	?-1	-1	false	false	0.0	0.0	0.026817.120526805997
rewe_SUPERMARKT_FRISCHE	103_rewe	?-1	-1	false	false	0.0	0.0	0.029957.37823955446
rewe_SUPERMARKT_FRISCHE	104_rewe	?-1	-1	false	false	0.0	0.0	0.036635.99893319579
rewe_SUPERMARKT_FRISCHE	105_rewe	?-1	-1	false	false	0.0	0.0	0.021277.495453196436
rewe_SUPERMARKT_FRISCHE	106_rewe	?-1	-1	false	false	0.0	0.0	0.031259.309484704805
rewe_SUPERMARKT_FRISCHE	107_rewe	?-1	-1	false	false	0.0	0.0	0.041237.55343161116
rewe_SUPERMARKT_FRISCHE	108_rewe	?-1	-1	false	false	0.0	0.0	0.029837.160121730532
rewe_SUPERMARKT_FRISCHE	109_rewe	?-1	-1	false	false	0.0	0.0	0.044017.757047092455
rewe_SUPERMARKT_FRISCHE	110_rewe	?-1	-1	false	false	0.0	0.0	0.033180.624135423095
rewe_SUPERMARKT_FRISCHE	111_rewe	?-1	-1	false	false	0.0	0.0	0.022318.255025823473
rewe_SUPERMARKT_FRISCHE	112_rewe	?-1	-1	false	false	0.0	0.0	0.024089.726253098805
rewe_SUPERMARKT_FRISCHE	113_rewe	?-1	-1	false	false	0.0	0.0	0.022102.41201932445
rewe_SUPERMARKT_FRISCHE	114_rewe	?-1	-1	false	false	0.0	0.0	0.031141.249925765864
rewe_SUPERMARKT_FRISCHE	115_rewe	?-1	-1	false	false	0.0	0.0	0.030390.338084919826
rewe_SUPERMARKT_FRISCHE	116_rewe	?-1	-1	false	false	0.0	0.0	0.042419.36745758921
rewe_SUPERMARKT_FRISCHE	117_rewe	?-1	-1	false	false	0.0	0.0	0.041916.11438445996
rewe_SUPERMARKT_FRISCHE	118_rewe	?-1	-1	false	false	0.0	0.0	0.027359.72113403425
rewe_SUPERMARKT_FRISCHE	119_rewe	?-1	-1	false	false	0.0	0.0	0.033146.95292132854
rewe_SUPERMARKT_FRISCHE	120_rewe	?-1	-1	false	false	0.0	0.0	0.036904.348909693654
rewe_SUPERMARKT_FRISCHE	121_rewe	?-1	-1	false	false	0.0	0.0	0.022979.192499535162
rewe_SUPERMARKT_FRISCHE	122_rewe	?-1	-1	false	false	0.0	0.0	0.026623.042942237043
rewe_SUPERMARKT_FRISCHE	123_rewe	?-1	-1	false	false	0.0	0.0	0.041988.38105868611
rewe_SUPERMARKT_FRISCHE	124_rewe	?-1	-1	false	false	0.0	0.0	0.040655.49780195615
rewe_SUPERMARKT_FRISCHE	125_rewe	?-1	-1	false	false	0.0	0.0	0.033143.22342122887
rewe_SUPERMARKT_FRISCHE	127_rewe	?-1	-1	false	false	0.0	0.0	0.032818.163995498646
rewe_SUPERMARKT_FRISCHE	129_rewe	?-1	-1	false	false	0.0	0.0	0.035165.56744722982
rewe_SUPERMARKT_FRISCHE	130_rewe	?-1	-1	false	false	0.0	0.0	0.029419.177825839994
rewe_SUPERMARKT_FRISCHE	131_rewe	?-1	-1	false	false	0.0	0.0	0.033121.13369049171
rewe_SUPERMARKT_FRISCHE	132_rewe	?-1	-1	false	false	0.0	0.0	0.021133.339907932994
rewe_SUPERMARKT_FRISCHE	133_rewe	?-1	-1	false	false	0.0	0.0	0.036829.86334775549
rewe_SUPERMARKT_FRISCHE	134_rewe	?-1	-1	false	false	0.0	0.0	0.031354.90062899791
rewe_SUPERMARKT_FRISCHE	135_rewe	?-1	-1	false	false	0.0	0.0	0.033496.186190031396
rewe_SUPERMARKT_FRISCHE	137_rewe	?-1	-1	false	false	0.0	0.0	0.037966.14177373276
rewe_SUPERMARKT_FRISCHE	138_rewe	?-1	-1	false	false	0.0	0.0	0.034179.240481837376
rewe_SUPERMARKT_FRISCHE	139_rewe	?-1	-1	false	false	0.0	0.0	0.032531.39272405483
rewe_SUPERMARKT_FRISCHE	140_rewe	?-1	-1	false	false	0.0	0.0	0.026371.16673165515
rewe_SUPERMARKT_FRISCHE	141_rewe	?-1	-1	false	false	0.0	0.0	0.033210.491971355135
rewe_SUPERMARKT_FRISCHE	142_rewe	?-1	-1	false	false	0.0	0.0	0.025807.432329097617
